-62.5937086107	-56.62953836	1.0	211.0
-59.4486757543	-53.7597943516	1.0	211.0
-76.0917701351	-58.5744324265	1.0	211.0
-68.0569287828	-66.7574097959	1.0	211.0
-54.9917912905	-59.3251128371	1.0	211.0
-48.9476681062	-57.6023760849	1.0	212.0
-54.2183295787	-57.3868800499	1.0	214.0
-68.7611241193	-50.3998160388	1.0	215.0
-63.4129830187	-58.2930747672	1.0	215.0
-58.839698851	-58.4333183788	1.0	215.0
-57.9181047763	-53.910086158	1.0	215.0
-64.4183883857	-56.8155435351	1.0	216.0
-52.4216579019	-56.7478044766	1.0	217.0
-57.0279984906	-54.0262549038	1.0	218.0
-54.3828060304	-49.7279393865	1.0	218.0
-54.3142618032	-56.8102297343	1.0	220.0
-54.4138385287	-50.2652599574	1.0	220.0
-50.1546514144	-56.8710941487	1.0	221.0
-53.3045167642	-55.4362646471	1.0	221.0
-65.4474639146	-47.3821422219	1.0	221.0
-53.434224394	-45.4456861579	1.0	225.0
-50.9980383845	-50.2032869993	1.0	227.0
-59.7164004791	-46.1753173887	1.0	228.0
-47.1196124249	-40.9703292455	1.0	230.0
-45.8641124365	-39.7614107252	1.0	230.0
-47.0756936079	-47.6555739971	1.0	230.0
-48.3243964162	-49.584907585	1.0	230.0
-51.4392462206	-52.8575553512	1.0	230.0
