-92.3398057336	-66.6476090682	1.0	200.0
-75.9985558975	-66.8091926806	1.0	201.0
-85.2332588398	-58.010929708	1.0	204.0
-87.6055150447	-58.7634922821	1.0	204.0
-67.6215605343	-64.9871909855	1.0	204.0
-68.3077240054	-67.941936464	1.0	204.0
-93.6480767313	-58.9933950781	1.0	204.0
-72.5944438591	-58.2878049412	1.0	207.0
-77.0055639417	-67.0951970045	1.0	207.0
-85.3299587089	-55.4113242216	1.0	209.0
-74.876646539	-57.7816916457	1.0	211.0
-69.9055359715	-55.7708944609	1.0	211.0
-88.6179039821	-56.8086159443	1.0	211.0
-89.2837409644	-65.7625093819	1.0	211.0
-69.630993656	-61.8496190349	1.0	211.0
-62.0688195146	-61.53077377	1.0	212.0
-67.2638333662	-60.2344411768	1.0	214.0
-76.9814632883	-50.663906348	1.0	215.0
-76.8878304229	-59.1438076169	1.0	215.0
-72.6391261628	-60.2282209511	1.0	215.0
-68.4908169778	-56.2319754057	1.0	215.0
-76.7406827194	-57.5728352992	1.0	216.0
-64.9603555916	-60.0195636269	1.0	217.0
-67.6817077919	-56.5268377616	1.0	218.0
-62.4941083371	-53.032934793	1.0	218.0
-66.916488098	-59.6821685995	1.0	220.0
-62.8156859899	-53.5350811659	1.0	220.0
