-74.876646539	-57.7816916457	1.0	211.0
-69.9055359715	-55.7708944609	1.0	211.0
-88.6179039821	-56.8086159443	1.0	211.0
-89.2837409644	-65.7625093819	1.0	211.0
-69.630993656	-61.8496190349	1.0	211.0
-62.0688195146	-61.53077377	1.0	212.0
-67.2638333662	-60.2344411768	1.0	214.0
-76.9814632883	-50.663906348	1.0	215.0
-76.8878304229	-59.1438076169	1.0	215.0
-72.6391261628	-60.2282209511	1.0	215.0
-68.4908169778	-56.2319754057	1.0	215.0
-76.7406827194	-57.5728352992	1.0	216.0
-64.9603555916	-60.0195636269	1.0	217.0
-67.6817077919	-56.5268377616	1.0	218.0
-62.4941083371	-53.032934793	1.0	218.0
-66.916488098	-59.6821685995	1.0	220.0
-62.8156859899	-53.5350811659	1.0	220.0
-62.7370020098	-60.6050862452	1.0	221.0
-64.8949656977	-58.6190251862	1.0	221.0
-72.3152627065	-48.4955494387	1.0	221.0
-59.433031534	-49.1524180241	1.0	225.0
-59.2752930583	-54.1816574201	1.0	227.0
-66.1164458096	-48.546329675	1.0	228.0
-51.0288955179	-46.1254677013	1.0	230.0
-49.2610769901	-45.203360842	1.0	230.0
-53.8476048332	-52.5549943568	1.0	230.0
-56.1505253391	-54.1406784019	1.0	230.0
-61.2802305721	-56.5951540316	1.0	230.0
