-83.0415733663	-65.4997880731	1	211
-77.2329914994	-63.2297056982	1	211
-100.859262237	-64.8892786383	1	211
-101.566976289	-73.8454423561	1	211
-75.0236398428	-69.2455584325	1	211
-65.3674182565	-68.3584305063	1	212
-72.5619803081	-67.4851674496	1	214
-86.7924740415	-58.4920892334	1	215
-85.3522134751	-66.9470019509	1	215
-79.5277873883	-67.818864358	1	215
-75.3609643494	-63.5991962659	1	215
-85.4728845454	-65.3748908005	1	216
-69.7047321323	-67.1027472503	1	217
-74.2770800902	-63.8386296541	1	218
-68.9064390016	-59.9949511121	1	218
-72.3199543037	-66.9138134014	1	220
-69.1584032405	-60.5179103754	1	220
-66.6434610666	-67.5031026592	1	221
-70.1457068949	-65.7129637545	1	221
-81.4813075586	-56.1192229476	1	221
-66.2579332652	-55.8988506619	1	225
-64.7497956478	-60.8668697299	1	227
-74.1663093046	-55.8022802869	1	228
-57.4099849875	-52.1262510669	1	230
-55.6585511423	-51.0343949883	1	230
-58.8841098705	-58.7595052614	1	230
-61.0678134456	-60.5447611317	1	230
-66.3861764026	-63.4236262086	1	230
