-90.3719902119	-70.6576405886	1.0	200.0
-72.1493931293	-69.0805632897	1.0	201.0
-87.1100301656	-61.5176551667	1.0	204.0
-89.4028608155	-62.4946250032	1.0	204.0
-64.8023786476	-66.3835827237	1.0	204.0
-63.2529712351	-69.2930720925	1.0	204.0
-96.0465925722	-63.2999586122	1.0	204.0
-73.5255691629	-60.4384463345	1.0	207.0
-72.9871074833	-69.466997238	1.0	207.0
-88.1810956151	-58.9723293863	1.0	209.0
-76.1249042879	-60.1954131495	1.0	211.0
-71.7436953655	-57.6752578023	1.0	211.0
-91.2767545918	-60.6730394515	1.0	211.0
-87.5084988033	-69.4950055498	1.0	211.0
-68.7459273952	-63.5768828594	1.0	211.0
-61.2467108672	-62.4069097969	1.0	212.0
-67.1422521064	-61.7385896308	1.0	214.0
-80.7655711355	-53.4297830857	1.0	215.0
-77.6584133176	-61.7472112904	1.0	215.0
-72.6894164056	-62.3372796983	1.0	215.0
-70.1147827095	-57.9682801059	1.0	215.0
-78.1736458398	-60.1943296676	1.0	216.0
-64.9037050664	-61.2675949098	1.0	217.0
-69.172092778	-58.165839054	1.0	218.0
-65.1398718066	-54.1521656038	1.0	218.0
-67.0496392413	-61.1612839101	1.0	220.0
-65.2999316265	-54.6817290514	1.0	220.0
