-77.9862794661	-64.5701006374	1.0	200.0
-64.6905947433	-62.1055723035	1.0	201.0
-78.3333573399	-55.3398669689	1.0	204.0
-79.9916288173	-56.4570449075	1.0	204.0
-59.4721128633	-59.1961438774	1.0	204.0
-57.9265819169	-62.0653000525	1.0	204.0
-85.2587263276	-57.7293719247	1.0	204.0
-67.2755345195	-53.5523743964	1.0	207.0
-65.240028091	-62.5203586026	1.0	207.0
-79.8024343967	-52.8863053833	1.0	209.0
-69.4663681852	-53.4233601492	1.0	211.0
-66.1384576431	-50.7263055119	1.0	211.0
-82.0206269509	-54.7835285895	1.0	211.0
-76.2805356375	-63.2507906684	1.0	211.0
-62.9487803217	-56.5065649706	1.0	211.0
-57.014179971	-55.1474549084	1.0	212.0
-61.8673122359	-54.6230728829	1.0	214.0
-74.3968050888	-46.9231546595	1.0	215.0
-70.4768305098	-55.039758525	1.0	215.0
-66.3144648448	-55.4109162188	1.0	215.0
-64.7355837275	-50.9578791431	1.0	215.0
-71.1695028538	-53.519746824	1.0	216.0
-60.0844679472	-54.0909955852	1.0	217.0
-63.9235918545	-51.1220996803	1.0	218.0
-60.8429842459	-46.9906917661	1.0	218.0
-61.8528036849	-54.0441348123	1.0	220.0
-60.9432342508	-47.5240603075	1.0	220.0
