-37.231424935	-87.975111911	0	2.341058566	2.341058566	355.295164514	267.752155469	15	0	10
-57.3745259795	-88.4420059471	10	2.381746918	2.381746918	355.418129967	240.831167931	16	0	17
-34.7478827523	-84.6806597857	20	3.638808801	3.638808801	356.514750107	158.411550734	11	5.3	36
-32.2284663935	-83.8800640153	30	3.102353062	3.102353062	356.950258486	165.128896030	14	18.9	42
-32.5395196079	-83.0566082126	40	3.228261289	3.228261289	357.337265128	141.265793362	15	23	55
-9.56847435185	-78.5293254299	50	4.210914259	4.210914259	359.569399912	61.050536806	20	34	65
-10.880262742	-78.0783239671	60	3.922992420	3.922992420	0.504697743678	66.631204544	21	44	67
-1.58784210316	-81.1876848986	70	4.896943347	4.896943347	1.3276629307	66.855761962	14	55	89
13.7602385233	-80.847776499	80	7.881110828	7.881110828	1.74174560866	59.621106148	7	67.	89.
11.2612246374	-80.4850078004	90	6.255764683	6.255764683	1.44426380835	216.685386202	4	74.	103.
-14.3978375056	-78.8236567131	100	13.141908846	13.141908846	359.752906025	89.049657118	3	98.	103.
-2.92214571548	-79.8273065298	110	4.734737201	4.734737201	.516604450533	163.508049944	7	98	125
14.2929205037	-77.9668654346	120	3.205723136	3.205723136	1.78780136893	228.054861366	10	111.	140.
18.6228123185	-77.0907792971	130	4.021309135	4.021309135	2.21169076442	226.304138344	7	116.	140.
27.5553763388	-68.7337241008	140	7.095961731	7.095961731	4.22798269336	302.879830074	3	138.	161
4.85614187836	-67.9711154619	150	12.935257221	12.935257221	2.45080862077	35.942696925	5	138.	161.
-20.0476315278	-67.4283635164	160	10.587807601	10.587807601	0.624772155621	33.457714954	7	146.	172.
-39.8718833018	-64.5576457317	170	12.358150903	12.358150903	0.11218891082	30.344334750	6	158.	180.
-71.6026101494	-61.1494340684	180	6.001366037	6.001366037	0.805976453668	86.150650339	8	166.	200.
-80.5372537308	-58.9633682356	190	3.156742913	3.156742913	1.73945312496	137.514919422	16	172.	205.
-78.2484232128	-57.2887088988	200	2.585905491	2.585905491	2.33313493999	169.414008701	19	186.	228.
-68.2385031251	-55.4570346187	210	2.106246748	2.106246748	2.54524249735	175.025344475	27	190.	251.
-56.0793221058	-53.3582748454	220	2.511139833	2.511139833	2.82242356419	118.796447380	28	190.	251.
-45.6138572707	-50.6699640952	230	3.489164232	3.489164232	3.22891973726	93.493205100	19	210.	251.
-40.4999880665	-49.7943566508	240	4.667191371	4.667191371	3.40632155626	79.863709481	13	200.	270.
-40.9311407255	-49.5993543417	250	13.601906516	13.601906516	3.44855444034	46.595233613	4	200.	299.
-31.6163295142	-52.291968956	260	3.568619586	3.568619586	2.93192037413	460.717261155	5	250.	299.
-31.2572659654	-50.5533936302	270	4.873991011	4.873991011	3.32540094831	154.351902279	7	245.	299.
-30.7528263564	-45.9905679105	280	5.207584870	5.207584870	4.33324105126	87.016632843	10	245.	299.
-31.1320543354	-41.8123129043	290	4.619548215	4.619548215	5.21380095201	81.499490448	13	245.	307.
-30.5751088204	-41.0555545669	300	5.488690452	5.488690452	5.38159215121	58.013903767	13	245.	318.
-30.4866894838	-33.7943187059	310	8.088668287	8.088668287	6.83748390677	47.853109568	8	271.	326.
-30.4922403159	-22.9956262531	320	8.409331835	8.409331835	8.77136740929	83.746218745	5	307.	359.
-27.2048570591	-19.0760240471	330	8.716326418	8.716326418	9.47346653638	78.016583867	5	312.	359.
-21.4951177425	-16.8617172323	340	8.508841531	8.508841531	9.96309285313	210.966135325	3	315.	359.
-31.4295641474	-13.7818357557	370	16.	16.	10.1410530319	16	1	359	385
-40.4661624196	.39644616325	400	11.39999962	5.9	278.243873372	16.39999962	1	359	444
-36.7622562626	-2.91652245359	410	21.930755786	21.930755786	11.288861464	32.654315768	3	359	444
-30.6706150042	-8.87172069335	420	26.179299582	26.179299582	10.769539859	23.231573847	3	398	428
-18.7504150386	-16.1267784578	430	13.006879158	13.006879158	10.1240980191	90.886168032	3	416	472
