> 1. time window length: 20 m.y.; step: 10.0 m.y.
295.3869903024987	-87.501222783890483	0	0	0	0	1E10	15	0	0
283.72171196708018	-87.413665598433028	10	0	0	0	1E10	16	0	0
325.40019258	-83.974629365685317	20	0	0	0	1E10	11	0	0
341.87197230166231	-82.84236295473346	30	0	0	0	1E10	14	0	0
338.135971186662	-81.675903727361657	40	0	0	0	1E10	15	0	0
349.55677421251482	-75.952759548413454	50	0	0	0	1E10	20	0	0
355.59932453772461	-74.174588042349185	60	0	0	0	1E10	21	0	0
7.5224834839225645	-75.342275875156687	70	0	0	0	1E10	14	0	0
14.565976231688952	-74.408269891767247	80	0	0	0	1E10	7	0	0
18.586722425689597	-74.693845699531394	90	0	0	0	1E10	4	0	0
0.6866548777843432	-75.637378120300895	100	0	0	0	1E10	3	0	0
9.953356431054404	-75.438666181648031	110	0	0	0	1E10	7	0	0
16.575600124890851	-72.488003757468135	120	0	0	0	1E10	10	0	0
18.226614473066704	-71.314302535	130	0	0	0	1E10	7	0	0
357.08660009539523	-63.338200178015214	140	0	0	0	1E10	3	0	0
341.37245222869387	-62.428708267442424	150	0	0	0	1E10	5	0	0
319.3381863285685	-62.737414165280065	160	0	0	0	1E10	7	0	0
305.36219846177062	-63.305396744182389	170	0	0	0	1E10	6	0	0
275.30294627772815	-65.921735781256928	180	0	0	0	1E10	8	0	0
264.60155493780962	-65.207134958560857	190	0	0	0	1E10	16	0	0
262.76226353796244	-63.509782046181662	200	0	0	0	1E10	19	0	0
269.65754605587239	-59.75492937853604	210	0	0	0	1E10	27	0	0
278.14682239685942	-55.972220169436603	220	0	0	0	1E10	28	0	0
287.95819472	-52.115869393236608	230	0	0	0	1E10	19	0	0
292.39648152922064	-50.197105224606609	240	0	0	0	1E10	13	0	0
293.15583072601385	-50.822102909292454	250	0	0	0	1E10	4	0	0
302.72022480744926	-52.76031231958514	260	0	0	0	1E10	5	0	0
303.33436257759291	-51.72287820440976	270	0	0	0	1E10	7	0	0
303.37316999765693	-47.437583408190953	280	0	0	0	1E10	10	0	0
301.96292890330744	-43.102038617258351	290	0	0	0	1E10	13	0	0
302.1578740567353	-42.417457449870959	300	0	0	0	1E10	13	0	0
302.13718048313945	-36.421377151924389	310	0	0	0	1E10	8	0	0
301.62876646536608	-26.843391153506555	320	0	0	0	1E10	5	0	0
304.57676308913324	-23.326851502608736	330	0	0	0	1E10	5	0	0
310.30415662503049	-21.768250531046387	340	0	0	0	1E10	3	0	0
308.5	-23.2	350	0	0	0	1E10	0	0	0
306.8	-24.6	360	0	0	0	1E10	0	0	0
303.03	-27.39	370	0	0	0	1E10	1	0	0
297.9	-19.5	380	0	0	0	1E10	0	0	0
293.3	-11.4	390	0	0	0	1E10	0	0	0
288.99	-3.32	400	0	0	0	1E10	1	0	0
292.87291404641411	-11.233721476309764	410	0	0	0	1E10	3	0	0
299.36065612221233	-16.604965554592798	420	0	0	0	1E10	3	0	0
313.09881165022512	-20.264486387765071	430	0	0	0	1E10	3	0	0
326.59	-23.99	440.	0	0	0	1E10	1	0	0
328.1	-21.1	450.	0	0	0	1E10	0	0	0
329.5	-18.3	460.	0	0	0	1E10	0	0	0
330.829489517	-15.420548161	470.0	0	0	0	1E10	2	0	0
336.096784460	-13.823463266	480.0	0	0	0	1E10	3	0	0
342.664036959	-7.512475600	490.0	0	0	0	1E10	7	0	0
344.454436478	-3.756970274	500.0	0	0	0	1E10	8	0	0
345.576823083	-1.098220326	510.0	0	0	0	1E10	4	0	0
354.9	5.5	520.	0	0	0	1E10	0	0	0
4.5	11.93	530.	0	0	0	1E10	1	0	0
