00_no	01_tstop	10_spa_pol_dif	11_spa_pol_tes	20_ang_seg_dif	21_ang_seg_tes	30_len_seg_dif	31_len_seg_tes	22_course_seg1	23_course_seg2	32_len_seg1	33_len_seg2
29	290.0	33.25541637983133	1	0.	0	0.	0	-13.720499141000005	-13.720499140000015	4.447475769976013	4.4474757700043135
30	300.0	33.616346883020775	1	0.	0	0.	0	24.271534332499982	24.271534332699986	0.6993831008652412	0.6993831008131276
31	310.0	36.57312723114052	1	0.	0	0.	0	-11.902419561000016	-11.902419562000034	5.996101549380524	5.996101549426803
32	320.0	40.466910950728646	1	0.	0	0.	0	-2.578307617000007	-2.5783076179999966	9.587714297567688	9.587714297585675
33	330.0	41.61746074766876	1	0.	0	0.	0	40.30036702209998	40.30036702349997	4.414819351177746	4.414819351170639
34	340.0	42.07431968975804	1	0.	0	0.	0	38.101839361900005	38.10183936120001	5.513897643095102	5.513897643104172
35	350.0	41.655147279069986	1	0.	0	0.	0	156.50310109	156.50310109100002	2.197405681557667	2.1974056815638057
36	360.0	41.219205994611286	1	0.	0	0.	1	-2.042890366699993	-2.0428903668999965	2.091749545338791	2.0917495453203174
37	370.0	40.27478266533602	1	0.	0	0.	0	1.38419494339999	1.384194942000022	4.38885070637181	4.388850706450445
38	380.0	42.68350036915804	1	0.	0	0.	0	96.74982654299998	96.7498265438	9.184002449029933	9.184002449075486
39	390.0	44.28969214455739	1	0.	0	0.	0	0.4868223429999716	0.48682234300000005	9.231863519115207	9.231863519087927
40	400.0	44.974503368289476	1	0.	0	0.	0	-0.07356488999997168	-0.0735648900000001	9.139239818217327	9.139239818233666
41	410.0	44.31287061833289	1	0.	0	0.	0	-178.09863362299998	-178.098633623	8.799845232370853	8.799845232425323
42	420.0	43.36330351622008	1	0.	0	0.	0	-22.570469969999976	-22.570469971000023	8.27457092575121	8.274570925738525
43	430.0	42.48444289172437	1	0.	0	0.	0	-21.847469229000012	-21.847469228999984	13.531329200399284	13.531329200396891
44	440.0	41.38010418433714	1	0.	0	0.	0	5.649061976999974	5.649061976999974	13.033921559811475	13.033921559828173
45	450.0	42.230126812282585	1	0.	0	0.	0	-77.9182293083	-77.9182293087	3.208796915968075	3.208796915913868
46	460.0	42.94943993870068	1	0.	0	0.	1	-0.026916685200006896	-0.0269166850999909	3.0946389627525246	3.0946389628109685
47	470.0	43.57973938045126	1	0.	0	0.	0	-0.9400560121000012	-0.9400560111000118	3.147960371729507	3.1479603716613958
48	480.0	43.87038542699963	1	0.	0	0.	0	49.62918563440002	49.62918563429997	5.3407706758150555	5.340770675906565
49	490.0	44.711305107823506	1	0.	0	0.	0	-25.65192385710003	-25.651923857300005	9.023925554078616	9.023925554064501
50	500.0	44.95120555883363	1	0.	0	0.	0	-19.60210471299999	-19.602104712700026	4.1565942079477285	4.156594207922453
51	510.0	44.99998773714011	1	0.	0	0.	0	-2.4043910364999874	-2.404391034599996	2.8855183078347197	2.8855183078569593
52	520.0	44.698322177898476	1	0.	0	0.	0	31.739825273400015	31.739825272199994	11.411978446962493	11.411978446950533
53	530.0	43.8432928355643	1	0.	0	0.	0	0.277497198399999	0.2774971986999901	11.457878417709328	11.457878417696264
