00_no	01_tstop	10_spa_pol_dif	11_spa_pol_tes	20_ang_seg_dif	21_ang_seg_tes	30_len_seg_dif	31_len_seg_tes	22_course_seg1	23_course_seg2	32_len_seg1	33_len_seg2
0	0.0	1.0396227823854567	0	nan	nan	nan	nan	nan	nan	nan	nan
1	10.0	1.0488575638182625	0	nan	nan	1.9611886168159605	0	273.743775125	223.83279393	0.5238885648671224	2.485077181683083
2	20.0	1.9393151442350478	0	10.996304058599975	0	1.0576883730015094	0	139.00062497750002	149.9969290361	4.4390170905897985	5.496705463591308
3	30.0	2.1864678002853206	0	38.351504983900014	0	3.9440477103645275	0	44.63274003309999	82.984245017	2.1924434711123775	6.136491181476905
4	40.0	2.498240508742987	0	136.48827074899998	0	0.868194925161442	0	-76.27212559900002	147.239603652	1.2697772061265127	2.1379721312879547
5	50.0	3.9096775901328615	0	125.94344157170002	0	3.8611309391005415	0	48.33596726459999	174.2794088363	6.10989037717161	9.971021316272152
6	60.0	4.3280044010637	0	141.8874984952	0	3.9137624281754877	0	28.536529299199998	-113.350969196	2.361571050429561	6.275333478605049
7	70.0	3.973524302882283	0	146.8457244187	0	1.756504395092112	0	77.79573930800001	-135.3585362733	3.3378718721186993	5.094376267210811
8	80.0	4.167469706995819	0	15.241283095799986	0	3.5188270556286594	0	-38.121318621800015	-22.88003552600003	2.0597953431761193	5.578622398804779
9	90.0	4.071660615417532	0	132.46535082599996	0	6.476493011186147	0	47.17290377799998	-85.29244704799999	1.1082224940957084	7.584715505281855
10	100.0	3.936432028489103	0	65.16588027099999	0	6.16352001175741	0	146.81618227700002	-148.017937452	4.659741413869781	10.82326142562719
11	110.0	3.9358503540630347	0	31.23038389620001	0	5.050872522687184	0	-177.5252022572	151.2444138466	2.3203489287224306	7.371221451409615
12	120.0	4.632632098955917	0	149.8280401166	0	0.8020034631916126	0	-45.60190700940001	164.570052874	3.467295154685703	2.6652916914940903
13	130.0	4.913071053205854	0	171.90469826379	0	2.3294737522115962	0	-4.255213841	-176.15991210479	1.2807640741986475	3.610237826410244
14	140.0	6.931354852487339	0	87.03504265349997	0	1.4622323085799511	0	-78.58020887699999	8.454833776499981	11.289302074120934	12.751534382700886
15	150.0	7.203858912696448	0	79.889796943	0	12.880489215013167	0	-53.638517672000006	-133.528314615	7.201467576568715	20.08195679158188
16	160.0	7.1885150725035345	0	8.574512754699981	0	1.3245923257997987	0	-25.720815862999984	-17.146303108300003	10.101169093188554	8.776576767388756
17	170.0	7.069500214863319	0	130.7528905189	0	1.355515659440198	0	-19.411659765600007	-150.1645502845	6.352936247002196	4.997420587561998
18	180.0	6.413654558625387	0	176.987469402	0	3.328047365554635	0	-25.99648358600001	157.016047012	13.015854150774118	9.687806785219482
19	190.0	6.549165200948668	1	64.46353182540001	0	3.7427008204665277	0	1.8486616394000066	-62.614870186000005	4.478440669961387	8.221141490427915
20	200.0	6.9338757233538955	1	89.93529774139995	0	3.5891003995785127	0	50.02749045300004	139.9627881944	1.8745196983539187	5.463620097932432
21	210.0	7.810876246144209	1	159.54241214800004	0	0.49501688934479393	0	68.47705286799999	-131.98053498399997	4.977812347225005	4.482795457880211
22	220.0	8.665262487855404	1	158.0013048895	1	3.570814199152661	0	15.5948197978	173.5961246873	5.88307265695577	9.453886856108431
23	230.0	9.478554715363769	1	72.43485712609998	0	5.180707958721092	0	13.741065826099998	-58.69379129999999	6.9225762482200865	1.741868289498995
24	240.0	9.874279086986924	1	41.538407931300014	0	3.8661223427045353	0	4.87072367830001	-36.667684253000004	3.379951013227869	7.246073355932404
25	250.0	9.751018229297168	0	8.400856477099978	0	17.81976547367773	0	88.89337637399998	80.4925198969	0.78981451610909	18.60957998978682
26	260.0	9.361320034751206	1	163.78837200499999	0	9.607116198051619	0	-30.153140543999996	166.05848745100002	6.219671168925068	15.826787366976687
