00_no	01_tstop	10_spa_pol_dif	11_spa_pol_tes	20_ang_seg_dif	21_ang_seg_tes	30_len_seg_dif	31_len_seg_tes	22_course_seg1	23_course_seg2	32_len_seg1	33_len_seg2
0	0	1.1652363414216937	0	nan	nan	nan	nan	nan	nan	nan	nan
1	10	1.9974841598439452	0	nan	nan	0.5845661541199081	0	223.662074975	285.020779667	0.7770389303206573	1.3616050844405654
2	20	1.3200601256954052	0	24.3365301739	0	0.13901704968985706	0	147.5883118936	123.2517817197	3.9271423527523797	4.066159402442237
3	30	0.0	0	45.71820986340002	0	0.7611110614946397	0	9.883786493999992	55.60199635740001	0.8388566638504635	1.5999677253451032
4	40	0.9580601928900481	0	88.37025198200001	0	0.7151058344443184	0	-18.777015226999993	-107.147267209	0.8242126305540449	1.5393184649983633
5	50	2.164578509638011	0	20.675878168100013	0	0.21301158126869435	0	53.11391558979999	73.7897937579	5.747157815932648	5.534146234663954
6	60	2.5998305186296147	0	4.095496906999955	0	0.4962990371625895	0	-59.276632990999985	-55.18113608400003	0.5235372760235217	1.0198363131861112
7	70	2.7063281122779115	0	0.8715981889999966	0	0.4784633947772652	0	-173.870001127	-172.998402938	3.520844095420636	3.042380700643371
8	80	1.810077845633429	0	3.9038391249999904	0	1.1481383760944333	0	-57.545795102	-53.64195597700001	2.412929575196812	3.5610679512912453
9	90	0.0	0	160.278579553	0	0.7528661484170166	0	-123.79997452999999	36.478605023	0.543856327440773	1.2967224758577895
10	100	0.0	0	157.08164224899994	0	0.	0	-36.16991892500002	166.74843882600004	4.849655764008953	4.849655764166361
11	110	8.537736462515939e-07	0	0.	0	0.	0	178.69288386	178.692883852	2.3454718852070924	2.3454718853835104
12	120	0.0	0	0.	0	0.	0	-40.22670389939998	-40.226703877600016	3.7810457760246616	3.7810457753146016
13	130	0.0	0	0.	0	0.	0	-3.442780405800022	-3.4427804184999786	1.2807640737854202	1.2807640742208455
14	140	9.570918116010292	0	55.581115523200026	0	2.5533559160381962	0	-22.999093351799985	-78.58020887500001	8.735946158031691	11.289302074069887
15	150	8.406220281206886	0	54.98747632100003	0	1.1701941183176077	0	-108.63485018200001	-53.64737386099998	8.35996048913475	7.189766370817142
16	160	8.857441122116668	0	1.4815890860000138	0	0.6797324333003676	0	-24.01522115999998	-25.496810245999995	9.401292098319214	10.081024531619581
17	170	5.808777756511788	0	14.58891781400007	0	2.189735545330609	0	-4.4453634429999624	-19.034281257000032	8.516682430163328	6.3269468848327195
18	180	2.036727305066063	0	3.80729155100002	0	1.7118430469038959	0	-29.76349262100001	-25.95620106999999	14.704734059820497	12.992891012916601
19	190	1.2573575993569346	0	6.719817174000013	0	0.48274546213433567	0	-4.922389919000011	1.7974272550000023	4.961186132103543	4.478440669969207
20	200	0.6605649838091373	0	21.4289558845	0	0.4129460083780985	0	96.8553972931	118.2843531776	2.064994302569347	1.6520482941912484
21	210	1.5110524473112477	0	20.862170684399985	0	0.40926593723107096	0	41.07937156769998	20.217200883299995	5.831743792614043	6.241009729845114
22	220	2.112452843729108	0	2.4818026231999966	0	0.16480434327583282	0	10.9037597743	13.385562397499996	7.370443726644472	7.535248069920304
23	230	2.7182983061792703	0	0.9676961700000106	0	0.0487018	0	2.9443571447999943	1.9766609747999837	6.971278051791999	6.922576248180346
24	240	3.5290796089844503	0	8.844979915500005	0	0.0056561	0	13.715703594399997	4.870723678899992	3.385607130947291	3.379951013217835
25	250	2.4692760426489326	0	142.84565822099998	0	0.4495188700253444	0	-128.260965411	88.89337636800002	0.340295646051904	0.7898145160772484
26	260	2.616260674821615	0	156.756869162	0	0.23112304404620865	0	173.08999029900002	-30.153140538999992	6.450794212952311	6.219671168906102
27	270	1.8234835254340445	0	19.325261997719963	0	0.6494489284664666	0	-103.49569039131995	-84.17042839359999	1.7529272313229944	1.1034783028565278
28	280	1.4378236434646843	0	16.53098406649997	0	0.28976250124924796	0	-2.8003327079300107	-19.33131677442998	4.575130992187644	4.285368490938396
29	290	1.7547261541406152	0	5.8251885509999966	0	0.26031045598960567	0	-7.895310590999998	-13.720499141999994	4.187165313942274	4.44747576993188
30	300	1.8038206724027344	0	8.41242741389999	0	0.16492266127866895	0	32.68396174829999	24.271534334400002	0.8643057621668402	0.6993831008881712
31	310	0.6294120944499006	0	16.220697883167986	0	1.2654725649470366	0	-28.123117447397988	-11.902419564230001	7.261574114396675	5.996101549449638
32	320	1.166962712647968	0	2.0235359923800047	0	1.2109792531903594	0	-0.5547716250000008	-2.5783076173800055	10.798693550670473	9.587714297480114
33	330	1.8678580736947572	0	1.6180442590000155	0	0.5623392819984918	0	38.682322763200006	40.30036702220002	4.977158633217887	4.414819351219395
34	340	3.091775157569698	0	6.859802026300002	0	0.3507757611925024	0	31.242037337	38.1018393633	5.864673404333482	5.51389764314098
35	350	5.432235730895558	1	62.423265301000015	0	1.1107557178267715	0	-141.07363360899998	156.50310108999997	3.308161399444661	2.1974056816178895
36	360	8.025024209046844	1	2.4384741671999848	0	1.3142680110712956	1	0.39558379999999715	-2.0428903671999876	3.4060175563832478	2.091749545311952
37	370	11.246943178540144	1	0.452221299099989	0	1.0405150053818977	0	0.9319736460000172	1.3841949451000062	3.3483357009858388	4.388850706367736
38	380	7.524963546584314	1	59.925934474499996	0	3.570531059099366	0	36.823892067	96.7498265415	5.613471389847389	9.184002448946755
39	390	3.707720411796614	1	1.7120613660000004	0	3.5818786738954618	1	-1.2252390230000003	0.48682234300000005	5.649984845258562	9.231863519154023
