00_no	01_tstop	10_spa_pol_dif	11_spa_pol_tes	20_ang_seg_dif	21_ang_seg_tes	30_len_seg_dif	31_len_seg_tes	22_course_seg1	23_course_seg2	32_len_seg1	33_len_seg2
0	0.0	3.080020996588883	0	nan	nan	nan	nan	nan	nan	nan	nan
1	10.0	1.549773250676106	0	nan	nan	0.2686223363617901	0	98.7616384223	336.727180306	1.8646867964967404	1.5960644601349503
2	20.0	2.494365061057607	0	86.69895985155998	0	0.4664715887759887	0	-62.44383090957999	24.25512894197999	3.2918822931761658	2.825410704400177
3	30.0	3.0085830415898305	0	115.33975891450002	0	0.9211203541014996	0	92.2005280465	-23.139230868000027	1.9761147379270099	2.8972350920285095
4	40.0	7.114946556426819	0	10.74443087329999	0	1.5207318625612007	0	-16.08364257330001	-5.339211700000021	2.8163868193386588	4.3371186818998595
5	50.0	6.289108295930069	0	106.41643555830001	0	4.5537805607050545	0	-29.181761119000015	77.2346744393	6.196125633664609	1.6423450729595543
6	60.0	4.159621900080581	1	5.204254575199997	0	9.93510886369306	1	28.616422325499997	33.82067690069999	2.7784351474119346	12.713544011104995
7	70.0	2.3665978805812258	0	71.9448571186	0	1.9138115225058523	0	40.63004869349999	-31.31480842510001	3.2552455365647917	1.3414340140589394
8	80.0	3.190323256721108	0	150.92654996073998	0	1.2114612438291654	0	-58.695277255739995	92.231272705	1.27119705152716	2.4826582953563254
9	90.0	4.262433520377067	0	52.46528922110005	0	2.4988652761184085	0	31.960115938200005	-20.505173282900046	4.116304581926552	1.617439305808143
10	100.0	5.454709516094788	0	48.88670076509996	0	3.5294323110531813	0	27.546854655599986	-21.339846109499973	6.01414137985728	2.484709068804099
11	110.0	6.342760400064902	0	20.75246847309998	0	8.400014248546956	0	12.95898233669999	-7.793486136399991	6.735008112534448	15.135022361081404
12	120.0	1.8483758856431145	0	29.66359442869998	0	5.948142233414233	0	-15.8249050023	-45.48849943099998	8.58792720304416	2.6397849696299267
13	130.0	4.703026269690905	0	18.42025453420004	0	0.5478705348053863	0	12.23487638520001	-6.18537814900003	5.072890783171889	5.6207613179772755
14	140.0	10.28245142849356	0	76.072087619	0	5.483388872396684	0	-39.66323527099999	-115.73532288999999	7.010521862326592	1.527132989929908
15	150.0	16.10996588945696	1	130.2384244326	0	5.941031191125598	0	-150.481329374	-20.242904941400013	8.964115364618596	14.905146555744194
16	160.0	8.177111683364874	0	134.44621719859998	0	1.1881751204531446	0	-5.558107113600016	-140.0043243122	4.211037174617715	5.39921229507086
17	170.0	2.8752763554823284	0	66.07643060269999	0	1.3025481989440415	0	12.113593429299982	-53.962837173400004	4.1918140937312165	5.494362292675258
18	180.0	8.017721149414042	0	174.5359979861	0	3.734909555652978	0	-35.3579989701	139.177999016	9.432894481954998	5.69798492630202
19	190.0	5.301812584381774	1	57.704774057700035	0	4.36242960631557	0	-22.15322431070001	35.551549747000024	1.3196181336689026	5.682047739984473
20	200.0	4.456595346015349	0	40.15001227489003	0	5.292558039887283	0	77.33367758300002	37.183665308109994	3.0933897177769554	8.385947757664239
21	210.0	4.333054697089147	0	55.965657623199974	0	1.2423940887528797	0	65.1748664673	121.14052409049998	4.239285713324616	5.481679802077496
22	220.0	1.6405286870216773	0	45.99686573500003	0	3.1654992133149307	0	12.626402229999997	-33.37046350500003	5.832521160277295	8.998020373592226
23	230.0	4.737948247845215	0	33.20483932871001	0	3.2098110661898582	0	22.042347157889992	55.2471864866	6.639680410354924	3.4298693441650654
24	240.0	6.775864695572005	0	11.787049380300004	0	2.0721666557335796	0	39.5622145735	27.775165193199996	5.268793334490444	7.3409599902240235
25	250.0	7.201843744985341	0	14.581015024500005	0	0.6853379468630072	0	22.641194894299986	8.060179869799981	4.177241181636783	4.862579128499791
26	260.0	6.0379976831014375	0	77.52031954604001	0	0.2875478655481165	0	-50.34164045896	-127.86196000500001	1.2915173365087802	1.5790652020568967
27	270.0	3.168057701829144	0	68.53570679099997	0	5.790541472576174	0	-18.78635164299999	49.74935514799998	4.420382999907582	10.210924472483756
28	280.0	4.089729157102674	0	50.746651740000004	0	4.0178385601257585	0	0.3302230580000014	-50.416428682	7.234203297467541	3.2163647373417827
29	290.0	8.87847993955787	1	49.60191635100003	0	0.7641907593996895	0	-29.061236677999972	-78.663153029	2.560412719940772	3.3246034793404613
30	300.0	1.4857366129875946	0	155.91122722440002	0	5.979170051357595	0	-66.80114048799999	137.2876322876	1.2366526926669734	7.215822744024569
31	310.0	6.597478639927836	0	3.619837808299991	0	0.8460018282335362	0	12.940287203300016	9.320449395000026	5.450278036096594	4.604276207863058
32	320.0	16.7410393539003	1	59.02206036969997	0	10.550834302322025	0	18.343047705700002	-40.67901266399997	13.51849419138622	2.9676598890641936
