0.68	-87.53	1.0	1.0
141.27	-85.47	1.0	1.0
346.86	-87.62	1.0	1.5
39.89	-87.17	1.0	2.0
130.04	-87.18	1.0	2.0
350.86	-79.81	1.0	2.5
57.84	-82.85	1.0	2.5
127.89	-84.89	1.0	3.0
336.5	-86.1	1.0	4.0
33.13	-85.62	1.0	5.0
358.2	-87.5	1.0	7.5
326.2	-77.8	1.0	8.0
75.64	-84.56	1.0	8.5
322.64	-85.54	1.0	8.5
333.69	-84.36	1.0	9.5
4.0	-69.0	1.0	11.5
16.1	-78.4	1.0	11.5
74.69	-85.5	1.0	11.5
9.02	-86.35	1.0	12.0
294.4	-81.9	1.0	13.0
202.9	-86.8	1.0	13.0
213.75	-80.31	1.0	13.5
0.5	-73.0	1.0	13.5
345.39	-84.52	1.0	17.0
41.06	-82.82	1.0	17.5
356.91	-75.19	1.0	19.0
