-74.4060772828	-56.8309108493	1	204
-75.3068225751	-58.7107072428	1	204
-56.8856894422	-58.6060357646	1	204
-55.1475310422	-61.4437708665	1	204
-78.9997468965	-61.336367498	1	204
-64.9412072073	-53.1202939257	1	207
-62.2833146066	-62.0404725911	1	207
-77.4119310947	-52.7188282363	1	209
-65.5808210137	-58.792489466	1	211
-62.7348953505	-54.5101217441	1	211
-77.8565244612	-56.5418591499	1	211
-73.1045902156	-62.9989508171	1	211
-60.4892561002	-55.9857920467	1	211
-54.7263018044	-54.5133576808	1	212
-59.5371319553	-54.0821818114	1	214
-70.0713653768	-49.2214285558	1	215
-68.020685371	-54.6727087615	1	215
-63.8801726474	-54.9581585246	1	215
-55.4846582028	-55.7357933474	1	215
-67.144074049	-54.8334825296	1	216
-57.8091101564	-53.5157655806	1	217
-60.2917458327	-52.0175407857	1	218
-58.2758247073	-46.9463759933	1	218
-54.7516548761	-56.6941579625	1	220
-58.0566465363	-49.3843369426	1	220
-55.7383507767	-53.7325723116	1	221
-58.4664933407	-52.1722562804	1	221
-69.0818469278	-43.7156668095	1	221
-54.0983524601	-45.2732870701	1	225
-55.7705475444	-47.0461222449	1	227
-63.6278692512	-42.6898145507	1	228
