-77.4756308534	-63.0694394917	1.0	200.0
-64.8429623625	-60.6012840339	1.0	201.0
-77.92517777	-53.8405436061	1.0	204.0
-79.5095431142	-54.9638955872	1.0	204.0
-59.8111711159	-57.7116818115	1.0	204.0
-58.3932671098	-60.5887856507	1.0	204.0
-84.5540116894	-56.2637680999	1.0	204.0
-67.2617798139	-52.0427701846	1.0	207.0
-65.3709705517	-61.0146828394	1.0	207.0
-79.3690158451	-51.3924751189	1.0	209.0
-69.3776059579	-51.9114819555	1.0	211.0
-66.1487049781	-49.2187376156	1.0	211.0
-81.487856774	-53.2996612794	1.0	211.0
-75.8743534993	-61.7453718995	1.0	211.0
-63.1120714598	-55.007654816	1.0	211.0
-57.3746597274	-53.6766624341	1.0	212.0
-62.0491671749	-53.1281709659	1.0	214.0
-74.1658502728	-45.4139879816	1.0	215.0
-70.3541599649	-53.5275506132	1.0	215.0
-66.3438478107	-53.9029720028	1.0	215.0
-64.790566498	-49.4536034934	1.0	215.0
-71.0227514782	-52.0075753598	1.0	216.0
-60.3217357148	-52.6037829418	1.0	217.0
-64.0049765188	-49.6201278034	1.0	218.0
-60.978998564	-45.5002123062	1.0	218.0
-62.0287248222	-52.5493027841	1.0	220.0
-61.0814631796	-46.0331311152	1.0	220.0
